Compound ID,measured log(solubility:mol/L),SMILES
A-4534,0.12917151467590307,NC=O
A-4535,0.00742555494749486,C[S](O)(=O)=O
A-4536,-0.03600332326855677,COC(=O)COCO
A-4537,0.12598635018632603,CNN
A-4538,-0.00022060269980961073,O=C1CCCCO1
A-4539,-0.007736007163873453,CCCC(O)CO
A-4540,-0.007736007163873453,OCCCCCO
A-4544,0.05308750434755001,CC(N)CN
A-4545,0.053195606055882305,CCC(O)=O
A-4546,-0.13551093508539294,[Na+].[O-]C(=O)C(Cl)(Cl)Cl
A-4548,-0.31420278610434027,[I-].CCCC[N+](C)(CCCC)CCCC
A-4549,-0.02548308217422638,OC(=O)C(F)(F)F
A-4620,-0.2818884569424102,NCC(F)F
A-4770,-0.5780868762254063,[Mg++].O[P]([O-])([O-])=O
A-4967,-0.22685047286143994,[Cl-].C[N+](C)=CCC(O)CC(N)=O
A-4972,-0.35331913088110295,Cc1cccc(C)c1NC(=O)C[NH+]2CC[NH2+]CC2
A-4973,-1.2936120124650496,[Na+].[Na+].[Na+].OC([O-])=O.[O-]C([O-])=O
A-4994,-0.29203589127464086,[H+].[Cl-].NNC(=O)C(N)CO
A-5025,-0.4156330469939446,[H+].[Cl-].OC(=O)C1CCNCC1
A-5111,-0.1416101070139065,[Zn++].[O-][N+]([O-])=O.[O-][N+]([O-])=O
A-5113,-0.38212882798690073,[Br-].CCCC[P+](CCCC)(CCCC)CCCC
A-5115,-0.011250638620831484,NC(CO)CO
A-5117,-0.2345987286055174,O.O.O.O.[Cl-].[Cl-].[Mn++]
A-5118,-0.10202760653856434,NC(CO)(CO)CO
A-5119,-0.22533905820560685,[Br-].CC[NH+](CC)CC
A-5122,-0.4059762375276384,CO[S]([O-])(=O)=O.C[N+](CCO)(CCO)CCO
A-5124,-0.6521523532960678,[Na+].[Na+].CCCCCCCCCCCCCCCCc1c(Oc2ccccc2[S]([O-])(=O)=O)cccc1[S]([O-])(=O)=O
A-5125,-0.3376170962250502,[NH4+].[NH4+].[O-]C(=O)CSSCC([O-])=O
A-5126,-1.272935223610032,OCCCOCC(OCCCO)C(OCCCO)C(OCCCO)C(COCCCO)OCCCO
A-5128,-1.7724227543438944,[Na+].[Na+].Nc1ncnc2n(cnc12)[C@@H]3O[C@H](CO[P](O)(=O)O[P]([O-])(=O)O[P](O)([O-])=O)[C@@H](O)[C@H]3O
A-5129,-0.5049300603114114,[Na+].[Na+].CN(CC(O)=O)C(N)=N[P]([O-])([O-])=O
A-5131,-0.49884457562872064,[Na+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)C([O-])=O
A-5132,-0.36701094157520986,[Na+].[Na+].[O-]C(=O)CCC(=O)C([O-])=O
A-5133,0.1840383637595865,NCCCCCCCCCCN
A-5135,-1.0911643655552454,[Na+].[Na+].CC(C)CCCCCCCO.OC(=O)CC(C(O)=O)[S](O)(=O)=O
A-5136,-0.4294973829637293,[Na+].[Na+].N[C@@H](CCC([O-])=O)C([O-])=O
A-5138,-0.07957898759929855,CC1CO1
A-5145,0.11628634632051063,CC(O)C(=O)NCCO
A-5147,-0.41030287663374393,OCC1CCCO1
A-5154,-0.7294410878370766,CC(=O)CC(C)=O
A-5155,-1.5631702245502217,COC(=O)CC(=O)OC
A-5157,-0.15078560690254328,[Na+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)C([O-])=O
A-5160,-0.027508842381314222,CN(C)C(=N)N(C)C
A-5161,-0.10825397117585316,OCC(O)COC(=O)CS
A-5162,-0.14770889367933604,OCCOCCOCCOCCO
A-5163,-0.032699794865476896,CC(CCO)CCO
A-5164,-0.10678276407535074,CC(O)=O.OCCNCCO
A-5166,0.17443209530776177,CO
A-5167,-0.16790569308161682,CC(O)=O.OCCN(CCO)CCO
A-5176,-0.3415732073501745,[Zn++].CCCCC(CC)C([O-])=O.CCCCC(CC)C([O-])=O
A-5190,-0.044996437831278865,CCC(N)(CO)CO
A-5191,-0.3989322780307873,O[Cr](=O)(=O)O[Cr](O)(=O)=O.c1ccncc1.c2ccncc2
A-5193,-0.05109507216010842,[NH3+][C@H]1CCCC[C@H]1[NH3+]
A-5194,-0.020574399534438927,[Na+].[O-]CCS
A-5196,-0.29626477551713254,CN(C)Cc1cc(CN(C)C)c(O)c(CN(C)C)c1
A-5197,-0.17089752838682296,[Cs+].OC=O
A-5198,-0.17332600734545336,OC(=O)COCCOCC(O)=O
A-5199,-0.10129383944479578,COCNC(=O)C(C)=C
A-5201,-0.6961595978644497,[Na+].[Na+].[Na+].[Na+].[Na+].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CCN(CC([O-])=O)CC([O-])=O
A-5202,-0.24062301820761564,CCCCNC1CC(C)(C)NC(C)(C)C1
A-5203,-0.3939497301189256,NC(N)=O.OC[P+](CO)(CO)CO.O[S]([O-])(=O)=O
A-5205,-0.23308472002945962,[Na+].[Na+].[O-][Si](=O)O[Si]([O-])=O
A-5206,-0.053229879827344895,CC(C)(C)OO
A-5208,-0.44143998670415674,O.O.O.O.O.O.[Co++].[O-][N+]([O-])=O.[O-][N](=O)=O
A-5209,-0.37149679788821216,[Cl-].NC(N)=O.OC[P+](CO)(CO)CO
A-5210,-0.6757312062572973,CC(O)CN(CC(C)O)C(=O)CCCCC(=O)N(CC(C)O)CC(C)O
A-5211,-0.12210048224598713,OC(=O)CCS
A-5213,-0.23850760035058988,[H+].[Cl-].COC(=O)C(N)CO
A-5214,-0.1860651005996938,CC1(C)COC(=O)C1O
A-5216,-0.32196832488387145,CN(C)CCOCCN(C)CCO
A-5217,0.050965248768441704,NC#N
A-5218,-0.19822188806572363,NCCN1CCNC1=O
A-5225,-1.1372149955087012,[Cl-].CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1
A-5226,-0.4040342963586344,CC(C)(CO)[C@@H](O)C(=O)NCCCO
A-5227,-0.7845922790689893,CN(C)CCCN1CN(CCCN(C)C)CN(CCCN(C)C)C1
A-5228,-0.18476068748874233,[Cr].CC([O-])=O
A-5230,-0.3795298897637124,CC(O)CN(CC(C)O)CC(C)O
A-5231,-0.3591729047218815,[Cl-].NCCCC[C@H](N)C(O)=O.[H+]
A-5232,-0.4701939506910731,[Na+].CC(C)(C[S]([O-])(=O)=O)NC(=O)C=C
A-5233,-0.24302872303986478,CC1(O)CC(C)(O)OO1
A-5234,-0.4778444366168839,NCCNCCNCCNCCNCCN
A-5235,-0.5000499986889988,CN(C)CCCNC1CC(C)(C)NC(C)(C)C1
A-5236,-0.5280852913071115,[Ni++].O[P](O)([O-])=O.O[P](O)([O-])=O
A-5237,-0.7511092535480476,[Na+].CC(C)COC(=O)CC(C(=O)OCC(C)C)[S]([O-])(=O)=O
A-5238,-0.9600866914916862,[Na+].CC(C)CC(C)OC(=O)CC(C(=O)OC(C)CC(C)C)[S]([O-])(=O)=O
A-5239,-0.47760298573923354,[Na+].CCCCC(CC)CO[S]([O-])(=O)=O
A-5240,-0.1448305400494631,[Na+].CCC([O-])=O
A-5242,-0.8032762832499695,Cc1ccc(cc1)[S](O)(=O)=O.CC2(C)CC(N)CC(C)(CN)C2
A-5243,-0.14564287165123688,[Na+].[O-]C(=O)C=C
A-5244,-0.21953483604714366,[OH-].C[N+](C)(C)CCO
A-5246,-0.32043019287003066,CC(CCN)CC(C)(C)CN
A-5247,-0.5418060294115506,[Na+].CCCCCCCCO[S]([O-])(=O)=O
A-5251,-0.8474446649466232,[Na+].CCCCCCC(CCCC)CO[S]([O-])(=O)=O
A-5255,-0.9627209880057722,[Li+].CCCCCCCCCCCCO[S]([O-])(=O)=O
A-5256,-0.9872131508948653,[Na+].CCCCCCCCCCO[S]([O-])(=O)=O
A-5258,-0.11026119391705784,CCCCCCCC\C=C/CCCCCCCC(=O)N(C)CC(O)=O.OCCN(CCO)CCO
A-5260,-0.22474184417869358,OCC(O)=O
A-5261,-0.5884013409960077,[H+].[Cl-].CN(C)C(=N)N=C(N)N
A-5267,-0.015806676209033456,CCCC(CCC)CCCC1COCCN1CCO
A-5268,-0.7196763183145481,[Na+].CNCC[S]([O-])(=O)=O
A-5274,0.07094254149153668,O[C@@H]1CO[C@@H]2[C@@H](O)CO[C@H]12
A-5276,0.07006440599464277,NCc1ccc(CN)cc1
A-5277,0.02530251274425723,COC1COC2C(COC12)OC
A-5290,-0.295554099797115,[Cl-].COC[P+](c1ccccc1)(c2ccccc2)c3ccccc3
A-5291,-0.31073916415615593,[NH4+].[Cl-].[Cl-].[Cl-].[Cl-].[Au+3]
A-5293,-0.022835882801212935,[Ca++].[O-][PH]([O-])=O
A-5295,-0.2664609227433045,N.N.N.N.[Pd++].CC([O-])=O.CC([O-])=O
A-5299,-0.032015432769375136,CC(CO)(CO)C=O
A-5300,-0.27253213558716183,NCCNCCNCCN.NCCN(CCN)CCN
A-5301,-0.3748899947338834,NCCNCCNCCNCCN.NCCNCCN(CCN)CCN
A-5303,-0.004088589231653155,CN(C)CCCN
A-5304,-0.14426024339877216,[Cl-].CCN(CCC[NH+](C)C)C#N
A-5305,-0.07826452372799285,CCC1(CO)COCOC1
A-5308,-0.04953940013673437,CN1CCCN(C)C1=O
A-5310,-0.07206824292490895,OCC1CN2CCN1CC2
A-5311,-0.02578116531999718,CN1CCN(C)CC1
A-5312,-0.08136902384723689,CCOCCOCCOC
A-5313,-0.02396791925712079,CCN1CCCC1=O
A-5314,-0.052772599199435076,OCCCOC(=O)C=C
A-5315,0.03567987783547818,Cn1ccnc1
A-5316,-0.21459472184682932,CC(O)CN(CCCN(C)C)CCCN(C)C
A-5317,-0.007743381185880622,NCCOCCN
A-5318,-0.1850218735445115,COCCOCCOCCOCCOC
A-5319,-0.1255042281037675,COCCOCCOCCOC
A-5320,-0.02750186382033361,CC1CNCC(C)O1
A-5323,-0.08898483640427614,NCCO.OC(=O)CS
A-5324,-0.0781965390000208,CC(CCC(O)=O)C(O)=O
A-5325,-0.05591600864556304,OC(=O)CC(=O)C(O)=O
A-5326,-0.10821756704331098,OCC(O)COCC(O)CO
A-5327,-0.23674656799328445,Cl.CC1=C(CCCl)C(=O)N2CCCCC2=N1
A-5328,-0.3863315450394594,OCN1C(NC(=O)NCNC(=O)NC2N(CO)C(=O)NC2=O)C(=O)NC1=O
A-5329,0.01721451647044537,NCC(O)CO
A-5331,0.03567987783547818,Cc1[nH]ncc1
A-5332,-0.002077690373784499,CC(=O)CC(N)=O
A-5333,-0.0325483313979022,OCC1COC(=O)O1
A-5334,-0.0511591490228564,CC(=O)N1CCOCC1
A-5335,-0.1875801897521647,OCCOCC(COCCO)OCCO
A-5336,-0.01764307196879228,[Cl-].C[N+](C)(C)C
A-5337,-0.0511591490228564,CN(C)C(=O)CC(C)=O
A-5338,-0.052851144586639226,CN(C)CCCNC=O
A-5340,0.08942738394727356,CNC=O
A-5342,-0.016835645507112352,[NH4+].[O-]C(=O)CS
A-5344,-0.5578279006590446,OCCN(CCO)CCO.OCCN(CCO)CCO.OC(=O)CCCCCCCCCCC(O)=O
A-5345,-0.07681617580224945,CN(CCCN)CCCN
A-5346,-0.11139022161593495,[Cl-].[Cs+]
A-5347,-0.08398656948440622,[OH-].[Cs+]
A-5348,-0.49897802459163376,[Ca++].OCC1OB(O)OC1C(O)C(O)C([O-])=O.OCC2OB(O)OC2C(O)C(O)C([O-])=O
A-5349,-0.1338726783337053,NCCO.NCCO.OC(O)=O
A-5350,-0.35512455950191807,[Cs+].[Cs+].[O-][S]([O-])(=O)=O
A-5351,-0.1353315882536445,[K+].OC(=O)CCCCC(O)=O
A-5352,-0.7656250573028438,[Na+].[Na+].CCN(Cc1cccc(c1)[S]([O-])(=O)=O)c2ccc(cc2)N=Nc3ccc(N=Nc4cccc(c4)[S]([O-])(=O)=O)c5ccccc35
A-5353,-0.4995077469788102,[Na+].[Na+].Nc1ccc(NNC2=C3C(=O)C=C(C=C3C=CC2=N)[S]([O-])(=O)=O)c(c1)[S]([O-])(=O)=O
A-5354,-0.20043608182432016,CC(=O)OCCOCCOCCOC(C)=O
A-5355,-0.11548422210061572,CCOC(=O)N1CCC(=O)CC1
A-5356,0.02311225131420463,CCC[NH2+]CC
A-5357,-0.1835863180549199,[Cl-].[Cl-].[Cl-].[In+3]
A-5359,-0.7490803736933501,NC(=O)c1ccc[n+](c1)C2OC(CO[P]([O-])(=O)O[P](O)(=O)OCC3OC(C(O)C3O)n4cnc5c(N)ncnc45)C(O)C2O
A-5361,-0.02569702494604718,O=C1CCCCCO1
A-5362,0.027368892549865204,O=C1CCCO1
A-5363,0.029308824044704203,C1CCNCC1
A-5364,0.0053562969250619315,[K+].[S-]C#N
A-5365,-0.3011567178281398,[K+].[O-][P](=O)(OCc1ccccc1)OCc2ccccc2
A-5367,0.09736696988900699,OCC#C
A-5368,0.048691850447360914,OCCCO
A-5370,-0.016796124584145283,OCc1cccnc1
A-5371,-0.10825105896475916,[Na+].CCCCC(CC)C([O-])=O
A-5372,-0.6213784633649773,[Na+].COCCOCCOc1cc(Nc2c(C)cc(C)c(c2C)[S]([O-])(=O)=O)c3C(=O)c4ccccc4C(=O)c3c1N
A-5373,-0.13937616485368343,[Na+].CCOC(=O)c1ccc([O-])cc1
A-5374,-0.1665484415764446,[Na+].CCO[P]([S-])(=S)OCC
A-5375,-0.23817974912187834,[Na+].CC(C)CO[P]([S-])(=S)OCC(C)C
A-5376,0.0378697471764312,[Na+].[S-]C#N
A-5379,-0.05291658786168782,CC(C)COC(C)(C)C
A-5380,-0.20683152370654126,C[N+](C)(C)C.OC(=O)c1ccccc1C([O-])=O
A-5381,0.017126981884333092,[OH-].C[N+](C)(C)C
A-5382,-0.7919603019717949,[Na+].[Na+].[Na+].Cc1cc(N\N=C\2C=CC(=O)C(=C2)C([O-])=O)c(OCCC[S]([O-])(=O)=O)cc1N=Nc3ccc(cc3[S]([O-])(=O)=O)[N+]([O-])=O
A-5383,-0.2270199012513004,[Zn++].[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O
A-5407,-0.6700094100168819,CCCCCCCCCCCCc1ccccc1[S](O)(=O)=O.CC(C)(N)CO
A-5408,-0.7971506596885511,OC(=O)\C=C/C(=O)OCCOCCOCCOC(=O)\C=C/C(O)=O
A-5429,-0.10452811626872427,ClCCCN1CCOCC1
A-5431,-0.2633452788562641,[Y+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O
A-5437,-1.2397975567910773,CCCCCCCC(=O)NCCCC[C@H](N)C(O)=O
A-5440,-0.5213224935915908,[Na+].[Na+].[Na+].[O-]O[P]([O-])(=O)CC([O-])=O
A-5445,-0.34280625117189056,FC(F)(F)[S](=O)(=O)N[S](=O)(=O)C(F)(F)F
A-5483,-0.5905424196840765,COc1ccc(cc1)C(CN(C)C)C2(O)CCCCC2
B-5,0.019282495761731803,CC(O)C(O)=O
B-31,-2.744727494896694,S=[P](N1CC1)(N2CC2)N3CC3
B-34,-0.44405956218148884,NC(CS)C(O)=O
B-40,-0.10248287059947464,CN1CCC[C@H]1c2cccnc2
B-47,0.041629508475137716,NCCCC(O)=O
B-50,-0.5304725208129861,Nc1ncnc2n(cnc12)C3OC(CO[P](O)(=O)O[P](O)(=O)O[P](O)(O)=O)C(O)C3O
B-56,-0.07826151631540132,NCCCCC(N)C(O)=O
B-58,-0.11673614041502603,OCC(O)CO[P](O)(O)=O
B-61,0.08675123124205673,CN(C)N
B-64,-0.1970211446647382,OC[C@@H](O)[C@@H](O)[C@H](O)C(=O)CO
B-65,-0.10358402352687705,OC[C@H]1O[C@H](O[C@]2(CO)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H]1O
B-66,0.048674814992229434,CC(O)CO
B-80,-0.12551818230053352,CCN(CC)C(=O)c1cccnc1
B-83,-0.6561976668383449,[Cl-].Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1
B-88,-0.23299263605019596,OCC1OC(O[P](O)(O)=O)C(O)C(O)C1O
B-89,-0.02914194300349769,O=NN1CCOCC1
B-95,-0.23254728190222684,NCCCCCC(O)=O
B-97,0.1988769272435529,CC(N)=O
B-107,-0.6103024517936143,CC(C)(N)C(O)=O
B-110,0.01919940105528799,[Na+].[O-]C(=O)CF
B-112,-0.09199779882744634,COC(=O)C1=CCCN(C)C1
B-122,-0.4088240496882086,[H+].[Cl-].Cc1ncc(CO)c(C=O)c1O
B-126,-0.32257556229875256,Cc1ncc(CO)c(C=O)c1O
B-131,0.09201847075279702,CC(C)=O
B-132,0.044226077112682574,C[S](C)=O
B-140,-0.4464810598510304,OCC1OC(OC2C(O)C(O)C(O)OC2CO)C(O)C(O)C1O
B-150,-0.02204787879853805,[Na+].CC(O)C([O-])=O
B-167,0.1954014495202189,C#N
B-171,0.12904505988795806,CCN
B-174,-0.2389747482886274,ON=C
B-176,0.13225968953104458,C1CO1
B-181,0.08930445184787068,CC(C)N
B-183,0.09461086303213702,CC1CN1
B-184,0.06490702715963612,C[As](C)(O)=O
B-190,0.029383777685209667,CC(C)(O)C#N
B-196,-0.2632052450756393,CC(Cl)(Cl)C(O)=O
B-199,-0.0533021627542581,OC(=O)C(F)(F)Cl
B-208,0.1667556386652376,CC(C)(CO)[N+]([O-])=O
B-219,-0.11215773489264291,CC(CO)(CO)[N+]([O-])=O
B-227,-0.05933412752417117,CCC(CO)(CO)CO
B-242,0.05534009954418145,CC(C)CN
B-249,0.05088221066402948,CC(O)CN
B-251,0.04147164061374719,OC(=O)CBr
B-255,0.048791273848409714,CC(=O)OO
B-257,-0.05080522576201778,OC(=O)C(Cl)Cl
B-259,-0.18104868835982724,CC(C)(CO)C(O)C(=O)NCCC(O)=O
B-280,0.09940437234554243,O[S](=O)(=O)c1cccc2C(=O)c3cccc(c3C(=O)c12)[S](O)(=O)=O
B-290,-0.743763466794077,O[P](O)(=O)O[C@H]1[C@H](O[P](O)(O)=O)[C@@H](O[P](O)(O)=O)[C@H](O[P](O)(O)=O)[C@@H](O[P](O)(O)=O)[C@H]1O[P](O)(O)=O
B-318,-0.2187474057515436,Oc1cccc(O)c1O
B-337,-0.47521455067877766,OCC(O)C(O)C1OC(=O)C(O)C1O
B-346,-0.2839131462251679,OCC1OC(=O)C(O)C(O)C1O
B-350,-0.15174928532295756,c1ccc2nccnc2c1
B-359,-0.4221636587072559,Nc1ccc2cc3ccc(N)cc3nc2c1
B-391,0.021147935720994666,CCC(N)CO
B-392,-0.01931502563668533,OCC(O)CCl
B-393,-1.2225731776106885,CC\C(C)=N\O
B-395,-0.6842395093342654,CC1CCCO1
B-408,-0.03263926003405027,CCOC(=O)C(C)O
B-413,0.003589767189139866,OCc1occc1
B-424,-0.04963514562387693,OC(=O)c1ccccn1
B-437,-0.031003673351687727,CCN(CC)CCO
B-441,-0.9476909003526766,N#Cc1cccnc1
B-444,-0.029234840219232318,OCC1CCCCO1
B-445,-0.027519450123524115,CCN1CCOCC1
B-457,-0.27245874297144357,CC(O)CN(CCN(CC(C)O)CC(C)O)CC(C)O
B-465,-0.03782014709123221,CNCc1ccccc1
B-471,-0.2546128786799912,Cc1ccc(cc1)[S](O)(=O)=O
B-478,-0.05606053552778356,OCC1CCC(CO)O1
B-486,-0.19784224681303847,COC(=O)CC(C)=O
B-502,-0.05933412752417117,CC(O)COC(C)CO
B-515,0.09461086303213702,NCC=C
B-517,0.08675123124205673,NCCN
B-518,0.09201847075279702,OCC=C
B-520,0.08174324992272115,OCCO
B-521,0.09212386924425069,O=CC=O
B-525,-0.04614370177501413,OCC[S](O)(=O)=O
B-526,-0.032686081712916516,CC(O)CC(C)(C)O
B-527,-0.0687455935835865,CC(C)O[P](C)(F)=O
B-529,-0.26978315943130604,CCO[P](=O)(OCC)O[P](=O)(OCC)OCC
B-533,-0.4780777551164996,COC(C)(C)CC(C)=O
B-536,0.01919940105528799,CC(O)CCO
B-537,0.023252459633711444,CC(O)CC=O
B-538,-0.7228493860362033,NC(=O)CC#N
B-542,-0.27794222866853585,CNCC(O)=O
B-544,0.021147935720994666,CN(C)CCO
B-549,-1.1536628878701947,CC(=O)OC(C)=O
B-563,0.013216539624440542,Cc1ccncc1
B-566,0.013216539624440542,Cc1cccnc1
B-567,-0.002176919254274547,CN1CCOCC1
B-569,-0.1953154850930596,CC1CNCCN1
B-570,0.011274328904724979,Cc1cnccn1
B-581,0.05534009954418145,CCCCN
B-582,0.060055364824844824,OCCC#N
B-585,0.048674814992229434,NNCCO
B-586,0.048674814992229434,COCCO
B-597,-0.03263926003405027,COCCOC(C)=O
B-601,0.025182934335449245,CCCCCN
B-608,0.01919940105528799,CCOCCO
B-609,0.027268042466618694,C1CNCCN1
B-611,0.025264892154507956,C1COCCN1
B-615,-0.3074174377250909,OC(=O)COCC(O)=O
B-618,-0.5660702343915359,CCOCCOC(C)=O
B-623,-0.005946936412324747,NCCNCCN
B-633,-0.03607057797344153,COCCOCCO
B-637,-0.05933412752417117,CCOCCOCCO
B-645,-0.10242788617426937,CCCCOCCOCCO
B-646,-0.10535169620648291,COCCOCCOCCO
B-647,-0.10242788617426937,CCOCCOCCOCC
B-648,-0.12551818230053352,CCOCCOCCOCCO
B-661,-0.09039048950983113,CN(C)[P](F)(=O)N(C)C
B-663,-0.009572341514736488,CC(N)(CO)CO
B-665,-0.74521031260279,CCC(CC)(CO)CO
B-672,0.053193727600869684,CC(=O)CO
B-673,0.05766610390982921,COC(C)=C
B-675,-0.09642170633694563,CC1(C)N(CO)C(=O)NC1=O
B-679,-0.5897290357478155,O[S](=O)(=O)c1cccc2C(=O)c3c(cccc3[S](O)(=O)=O)C(=O)c12
B-694,-0.17056756638240134,CC(C)n1nc(C)cc1OC(=O)N(C)C
B-696,-1.0065637695023884,CCCCN(CCN(CCCC)C(=O)N1CCOCC1)C(=O)N2CCOCC2
B-707,-0.20802879897923207,[nH]1cnc2ncncc12
B-728,-0.029234840219232318,CC(=O)CC(C)(C)O
B-732,-0.032686081712916516,CC(O)CNCCN
B-735,-0.3711004355793933,OC(=O)CSCC(O)=O
B-742,-0.5813673126459346,C[As](O)(O)=O
B-743,-0.4921441283041691,[Cl-].OC[P+](CO)(CO)CO
B-744,0.021147935720994666,CC(C)(N)CO
B-756,0.048791273848409714,NC(=O)NO
B-757,0.023334782538308847,CC(=O)C(O)=O
B-791,-0.500450374094851,[H+].[Cl-].NC(CCC(O)=O)C(O)=O
B-794,-0.4934949675951279,NCc1ccc(cc1)[S](N)(=O)=O
B-801,-0.05774384958053509,CC[NH+](CCO)CCO
B-816,-0.20418947533259169,CO[P](=O)(OC)OC(/C)=C/C(=O)N(C)C
B-819,-0.06288348923294615,OC(=O)CC(O)=O
B-822,0.00936589834624468,O=C1NC=CC=C1
B-823,-0.005814871797682864,CC(=O)NCCO
B-828,-0.38594689401278065,[H+].[H+].[Cl-].[Cl-].C1CNCCN1
B-832,-0.16399254087446855,CCCCOCCOCCOCCO
B-834,-0.8158766457603289,[Na+].CCC(C)C1(CC)C(=O)NC(=O)[N-]C1=O
B-837,-0.43050904565121695,[Na+].[Na+].C[As]([O-])([O-])=O
B-838,0.04442215571184301,OC(=O)CF
B-841,-1.1739251972991736,CC(O)C(N)C(O)=O
B-842,-0.08428366205400624,O[C@@H]([C@H](O)C(O)=O)C(O)=O
B-851,-1.0390538042661686,[Na+].[Na+].[O-]C(=O)CCC([O-])=O
B-852,0.018534070428183193,[K+].[C-]#N
B-854,-0.26496029496627915,CN(C)[P](=O)(O[P](=O)(N(C)C)N(C)C)N(C)C
B-877,-0.21946667468359565,C1CN2CCN1CC2
B-879,-0.4171415377755007,o1cccn1
B-880,0.03996902686746079,c1ccnnc1
B-881,0.03996902686746079,c1cncnc1
B-884,-0.2812492652603348,CCN(CC)C(=O)/C(Cl)=C(/C)O[P](=O)(OC)OC
B-887,0.027349607774756507,C1OC1C2CO2
B-893,-0.2156680519778517,CC[S](=O)CCS[P](=O)(OC)OC
B-894,0.17440873207312224,NN
B-900,-0.3996806702483389,[Na+].[K+].O[C@H]([C@@H](O)C([O-])=O)C([O-])=O
B-925,-1.138465589140962,Cn1cncc1C[C@H](N)C(O)=O
B-927,0.07678603350807921,OCCF
B-930,-0.5094796906366512,CC(O)C(F)(F)F
B-932,0.00757709830433868,OC(=O)C(F)F
B-946,-0.1526124489726046,OC(=O)Cc1cc(O)ccc1O
B-948,0.023252459633711444,OC1CCOC1
B-954,0.011274328904724979,Nc1cccnc1
B-979,-1.9244530386074692,OC[C@H]1O[C@@H](O[C@@H]2OC=C[C@H]3[C@H](O)C=C(CO)[C@@H]23)[C@H](O)[C@@H](O)[C@@H]1O
B-993,-0.1881569938235227,CN1C[C@@H]2C[C@@H](C1)C3=CC=CC(=O)N3C2
B-1004,-0.3533022687006655,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O
B-1006,-0.10248287059947464,C1CC[C@H](NC1)c2cccnc2
B-1007,-0.06884736147670671,OCc1cc(O)ccc1O
B-1012,-0.05606053552778356,CC1OCCO1
B-1017,-0.10818388047513953,C\C(=C\C(O)=O)C(O)=O
B-1025,0.09201847075279702,C1COC1
B-1027,0.027349607774756507,C\C=C/C(O)=O
B-1030,-0.010683695010048563,Nc1ccccn1
B-1050,-0.36673358884457546,CC(=C)CO
B-1054,0.023252459633711444,CC(O)C(C)=O
B-1060,-0.11935787359571505,CC(C(O)=O)C(O)=O
B-1071,-0.26744542014856787,O[S](=O)(=O)c1ccc2c(cccc2[S](O)(=O)=O)c1
B-1077,-0.3644157336887699,[Na+].OCC(O)C(O)C(O)C(O)C([O-])=O
B-1093,-0.23180603836692845,[Na+].[O-]C(=O)c1ccccc1
B-1100,-0.007755855953228555,CNC(=S)NC
B-1101,0.01919940105528799,COC(C)OC
B-1102,-0.3596179552904315,CCCCC(C(O)=O)C(O)=O
B-1120,-0.04421607108308855,OCCBr
B-1122,0.08675123124205673,CNNC
B-1130,-0.005814871797682864,CC(N)CC(O)=O
B-1131,-0.0039263455147246756,CC(=O)CC(O)=O
B-1144,-0.7104110474574032,[Ba++].CC([O-])=O.CC([O-])=O
B-1147,-0.839831707041488,[Sr++].CC([O-])=O.CC([O-])=O
B-1150,0.011274328904724979,N#CCCCC#N
B-1153,-0.007667440952535675,COC(=O)C(C)O
B-1154,-0.7342390832823894,C=C1CCOC1=O
B-1164,-0.380176499542722,CN1C2CCCC1CC(=O)C2
B-1179,0.053193727600869684,OCC1CO1
B-1183,-0.17076057185861096,O=C1NC=CC=N1
B-1186,-0.6617427697537444,[Zn++].CC([O-])=O.CC([O-])=O
B-1192,-0.7953374882517811,CC(C)(O)CCl
B-1202,0.027349607774756507,C1O[C@@H]1[C@H]2CO2
B-1218,-0.9681877286696297,OC1C(O)C(O)C(O[P](O)(O)=O)C(O)C1O
B-1230,-0.09946901754724413,C1N[C@@H](CC=C1)c2cccnc2
B-1233,-0.7512912643990821,[K+].[K+].[O-]C(=O)C([O-])=O
B-1240,-0.44225225835853177,OC(=O)C\C(=C/C(O)=O)C(O)=O
B-1241,-0.5418155644297372,OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO
B-1242,-0.3319870283581679,OCC1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O
B-1246,-0.016779785351897128,OCc1ccncc1
B-1262,-0.032077793269482596,[K+].[O-]C=O
B-1265,-0.2992097786256531,[Cl-].CC(C[N+](C)(C)C)OC(N)=O
B-1286,-0.08280969148843582,CCC(CO)(CO)[N+]([O-])=O
B-1300,-0.015697768020096675,CC(Cl)C(O)=O
B-1307,-0.13578566953867033,CCC(C(O)=O)C(O)=O
B-1311,-0.2055119533408304,CC(O)Cn1cnc2N(C)C(=O)N(C)C(=O)c12
